"Originale","Langues","Manuscrit /
imprimé ","Gothique /
romain","Prose
vers","Auteur
déclaré","Auteur","Fonction
déclarée","Type
auteur","Fait","Changement
titre","Titre","Titre de l’édition","Lieu","Pays","Lieu
fictif","Editeur","Editeur
normalisé","Éditeur
fictif","Date publication","Date
calculée","Ed.
partagée","Format","Privilège","Durée du
privilège","Table
nb de p.","Gravures","Nb
d’histoires","Paginé / folioté","Nb de pages","Genre nouvelle","Rire du
pouvoir","Rire des
mœurs","Rire de la
religion","Rire des
protestants","Bibliothèque","Cote","Numérisation","Traduction","Autres
Bibliothèques"
"oui","Fr","imprimé",,"prose","Anonyme","Anonyme",,"Anonyme","vu",,"La lecture divertissante","La lecture divertissante, ou recueil d'histoires, Bons-mots, & Discours plaisans. Choisis pour la Recreation des Ames vertueuses ; et pour réjouir les plus mélancholiques","[s. l.]",,,"Jaques Le Gaillard","Jacques Le Gaillard","oui","[s. d.]"," d.]","non","12","Non",,"non","non","257","paginé","156","Nouvelles / apophtegmes",,,,,"Arsenal","8-BL-33290","Deuxième semestre 2026 par GOogle Books sur exemplaire Dillingen (Mag/X 259)",,"BM Argentan : XIII 1523"
"oui","Fr","imprimé",,"vers","M. de L. F.","La Fontaine",,"Initiales",,,"Contes et nouvelles","Nouvelles en vers Tirée de Bocace et de L’Arioste Par M. de L. F","Paris","France",,"Chez Claude Barbin, vis à vis le Portail de la Sainte Chapelle, au signe de la Croix","Claude Barbin",,1665,"1665",,"12","Privilège du roi","7","non",,,,"60","Nouvelles",,,,,"BnF","RES-YE-2222","Oui",,
,"Fr","imprimé",,"vers","M. de L. F.","La Fontaine",,"Initiales",,,"Contes et nouvelles","Nouvelles en vers Tirées de Bocace et de L’Arioste. Par M. de L. F. sur l’imprimé","Paris","France",,"Chez Claude Barbin, vis à vis le Portail de la Sainte Chapelle, au signe de la Croix","Claude Barbin",,1665,"1665",,"12","Privilège du roi","7",,,,,"84","Nouvelles",,,,,"BnF","RES-YE-2223","Oui",,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,"X","Contes et nouvelles","Contes et nouvelles en vers. de M. de La Fon­taine","Paris","France",,"Chez Claude Barbin, vis à vis le Portail de la Sainte Chapelle, au signe de la Croix","Claude Barbin",,1665,"1665",,"12","Privilège du roi",,,,,,,"Nouvelles",,,,,"BnF","RES-YE-2222 bis",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers. de M. de La Fontaine. Sur l’Imprimé","Paris","France",,"chez Claude Barbin, vis à vis le portail de la sainte Chapelle, au signe de la Croix","Claude Barbin",,1665,"1665",,"12",,,,,,,,"Nouvelles",,,,,"BnF","RES-YE-2223",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Deuxiesme partie des contes et nouvelles en vers de M. de La Fontaine","Paris","France",,"Chez Claude Bar­bin, au Palais, sur le Second Perron de la Ste Chapelle","Claude Barbin",,1666,"1666",,"12","Privilège du roi","5",,,,,"160","Nouvelles",,,,,"BnF","RES-YE-2224",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Deuxième partie des contes et nouvelles en vers de M. de La Fontaine","[s. l.]",,,"[s. n.]","[s. n.]",,1666,"1666",,"12",,,,,,,,"Nouvelles",,,,,"(Cat. Morgand, 11.99)",,,,
,"Fr","imprimé",,"vers","Anonyme","La Fontaine",,"Anonyme",,"X","Contes et nouvelles","Recueil contenant Plusieurs Discours libres Et Moraux Et Quelques Nouvelles en vers non encore imprimées","Cologne","Allemagne",,"[s. n.]","[s. n.]",,1667,"1667",,"12",,,,,,,,"Nouvelles",,,,,"(B. E. D.)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers. de M. de La Fontaine","Paris","France",,"Chez Claude Barbin, au Palais, sur second Perron de la Ste Chapelle","Claude Barbin",,1667,"1667",,"12","Privilège du roi",,,,,,,"Nouvelles",,,,,"(Bibl. du Bon de Ruble)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers. de M. de La Fon­taine","Paris","France",,"Chez Louys Billaine, dans la grand’ Salle du Palais, au second Pillier, à la Palme, et au Grand César","Louys Billaine",,1667,"1667",,"12","Privilège du roi",,,,,,,"Nouvelles",,,,,"BnF","RES-YE- 2225-2226)",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine","sieur","Auteur",,"X","Contes et nouvelles","Recueil des contes du Sieur de La Fontaine, Les Satyres De Boileau, Et Autres Pièces Curieuses","Amsterdam","Provinces-Unies",,"Chez Jean Verhoeven","Jean Verhoeven","oui",1668,"1668",,"12",,,,,,"paginé","286","Nouvelles",,,,,"BnF","RES-YE-2260","http://ark.bnf.fr/ark:/12148/cb30715690f",,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers de M. de La Fontaine, nouvelle édition, revue et augmentée de plusieurs contes u même auteur, et d’une dissertation sur la Joconde","Leyde","Provinces-Unies",,"Jean Sambix.","Jean Sambix",,1668,"1668",,"12",,,,,,,,"Nouvelles",,,,,,,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine","sieur","Auteur",,,"Contes et nouvelles","Recueil des contes du Sieur de La Fontaine, Les satyres De Boileau Et Autres Pièces Curieuse","Amsterdam","Provinces-Unies",,"Chez Jean Verhoeven","Jean Verhoeven","oui",1669,"1669",,"12",,,,,,"paginé","286","Nouvelles",,,,,"BnF","YE-8242","http://ark.bnf.fr/ark:/12148/cb30715691s",,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers de Mr de La fontaine. Nouvelle Edition reveuë et augmentée de plusieurs Contes du mesme Auteur, et d’une dissertation sur la Joconde","Leyde","Provinces-Unies",,"Chez Jean Sambix le jeune","Jean Sambix",,1669,"1669",,"12",,,,,,,,"Nouvelles",,,,,"BnF","RES-Ye-2229",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers. de M. de La Fontaine","Paris","France",,"Chez Claude Barbin, au Palais sur le Perron de la sainte Chapelle","Claude Barbin",,1669,"1669",,"8","Privilège du roi",,,,,,,"Nouvelles",,,,,"BnF","RES-YE-2227",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers. de M. de La Fontaine","Paris","France",,"Chez Louys Billaine, dans la grand’ Salle du Palais, au second Pillier, à la Palme et au Grand Cesar","Louys Billaine",,1669,"1669",,"12","Privilège du roi",,,,,,,"Nouvelles",,,,,"BnF","RES-YE-2228",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers. de M. de La Fontaine. Troisiesme Partie","Paris","France",,"Chez Claude Barbin, au Palais sur le Perron de la sainte Chapelle","Claude Barbin",,1670,"1670",,"12","Privilège du roi",,,,,,,"Nouvelles",,,,,"BnF","RES-YE-2231",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers, de M. de La Fontaine. Troisiesme Partie","Paris","France",,"Chez Claude Bar­bin, au Palais, sur le Perron de la sainte Chapelle","Claude Barbin",,1671,"1671",,"12","Privilège du roi",,,,,,,"Nouvelles",,,,,"(B. V. C. 11082)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et Nouvelle en vers. de M. de La Fon­taine","Lyon","France",,"chez Claude Bourgeat, Marchand Libraire, proche les Célestins, au Mercure François","Claude Bourgeat",,1672,"1672",,"12",,,,,,,,"Nouvelles",,,,,"(B. E. D.)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers de Mr de La Fontaine. Nouvelle édition reveuë et augmentée de Plusieurs Contes du mesme Auteur, et d’une Dissertation sur la Joconde","Leyde","Provinces-Unies",,"Chez Jean Sambyx le jeune","Jean Sambix",,1673,"1673",,"12",,,,,,,,"Nouvelles",,,,,"BnF","RES-YE-2235",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers, de M. de la Fontaine","Paris","France",,"Chez Claude Barbin, au Palais, sur la S. Chapelle","Claude Barbin",,1673,"1673",,,,,,,,,,"Nouvelles",,,,,"(B. C. R.)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,"X","Contes et nouvelles","Nouveaux contes de Monsieur de La Fontaine","Mons",,,"Chez Gaspar Migeon, Imprimeur","Gaspar Migeon",,1674,"1674",,,,,,,,,,"Nouvelles",,,,,"BnF","RES-YE-2237",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Nouveaux contes de Monsieur de La Fontaine","Mons",,,"chez Gaspar Migeon Imprimeur","Gaspar Migeon",,1675,"1675",,"12",,,,,,,,"Nouvelles",,,,,"BnF","RES-YE-2238",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Nouveaux Contes de Monsieur de La Fontaine","Mons",,,"chez Gaspar Migeon Imprimeur","Gaspar Migeon",,1675,"1675",,"12",,,,,,,,"Nouvelles",,,,,"BnF","RES-YE-2238",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Nouveaux Contes de Monsieur de La Fontaine. Contenant, Comment l’Esprit vient aux Filles. L’Ab­besse et les Nonnains. Les Troqueurs de Femmes. Le Cas de Conscience. Le Diable de Papefiguière. Féronde, ou le Purgatoire. Le Pesautier. Le roy Candaule, et le Maitre en Droict. Le Diable en Enfer. Le jugement du compère Pierre. Pâté d’Anguille. Les Lunettes. Jeannot et Catin. Le Cuvier. La Chose Impossible. Le Ma­gnifique. Le Tableau","Amsterdam","Provinces-Unies",,"Chez Corneille Jans Zwol, marchand libraire, sur le Dam, à l’Enseigne du Mer­cure","Corneille Jans Zwol",,1676,"1676",,,,,,,,,,"Nouvelles",,,,,"BnF","RES-YE-2240",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers. de M. de La Fontaine","Lyon","France",,"Chez François Larchier, Proche l’Hôpital","François Larchier",,1679,"1679",,"12","Permission",,,,,,,"Nouvelles",,,,,"(B. I. Q. 439c*)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,"X","Contes et nouvelles","Poëme du quinquina, et Autres Ouvrages en vers de M. de La Fontaine","Paris","France",,"Chez Denis Thierry, ruë S. Jacques, devant la rue du Plâtre à l'enseigne de la ville de Paris . Et Claude Barbin, sur le second Perron de la sainte Chapelle au Palais","Denis Thierry / Claude Barbin",,1682,"1682",,"12","Privilège du roi",,,,,,,"Nouvelles",,,,,"BnF","RES-YE-2263",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Ouvrages de prose et de poesie. Des Srs de Maucroy, et de La Fontaine. Tome I (— II)","Paris","France",,"Chez Claude Barbin, au Palais, sur le second Perron de la sainte Chappelle","Claude Barbin",,1685,"1685",,"12","Privilège du roi",,,,,,,"Nouvelles",,,,,"(B. V. C. 11083-084)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers. de Monsieur de La Fontaine. Nouvelle Edition enrichie de Tailles-Douces. Tome Premier (— Second)","Amsterdam","Provinces-Unies",,"Chez  Henry Desbordes dans le Kalver-Straat, près le Dam","Henry Desbordes",,1685,"1685",,"12",,,,,,,,"Nouvelles",,,,,"BnF","RES-YE-2241-2242",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Nouvelles tirées de Bocace, de l'Arioste, de Machiavel, des cent Nouvelles nouvelles, des contes de la reine de Navarre et autres auteurs, et mises en vers françois, par Jean de La Fontaine ; édit. enrichie de gravures en taille-douce","Amsterdam","Provinces-Unies",,"Henry Desbordes","Henry Desbordes",,1685,"1685",,,,,,,,,,"Nouvelles",,,,,,,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers. de Monsieur de La Fontaine","Amsterdam","Provinces-Unies",,"[A la Sphère]","[s. n.]",,"1685-1686","1686",,"12",,,,,,,,"Nouvelles",,,,,,,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers. de Monsieur de La Fontaine. augmentés de plusieurs contes du même auteur et d’une dissertation sur la Joconde.","Amsterdam","Provinces-Unies",,"H. Desbordes","Henry Desbordes",,1686,"1686",,"12",,,,,,,,"Nouvelles",,,,,,,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers de Mr de La Fontaine. Nouvelle édition reveue et augmentée de plusieurs Contes du même Auteur, et d'une Dissertation sur la Joconde. Tome Premier (— Second)","Amsterdam","Provinces-Unies",,"chez Henry Desbordes, dans le Kalver-Straat, près le Dam","Henry Desbordes",,1791,"1791",,"12",,,,,,,,"Nouvelles",,,,,"BnF","RES-YE-2252-253",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Recueil de pièces curieuses et nouvelles, Tant en Prose qu'en Vers. Tome I (— II) Première (Sixième) partie.","La Haye","Provinces-Unies",,"Chez Adrian Moetjens, Marchand Libraire, près la Cour à la Librairie Françoise","Adrian Moetjens I",,"1694-1696","1696",,"12",,,,,,,,"Nouvelles",,,,,"(B. N. Z 20187-196)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers de Monsieur de La Fontaine. Nouvelle Edition enrichie de Tailles-Douces. Tome Premier (— Second.)","Amsterdam","Provinces-Unies",,"Chez Henry Desbordes, dans le Kalver-Straat, près le Dam","Henry Desbordes",,1695,"1695",,"12",,,,,,,,"Nouvelles",,,,,"(B. H. H.).",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers de Mr. de La Fontaine. Nouvelle Edition revûë et augmentée de plusieurs Contes du même Auteur, et d'une Dissertation sur la Joconde. Tome Premier (— Second)","Amsterdam","Provinces-Unies",,"Chez Henry Desbordes dans le Kalver-Straat, près le Dam","Henry Desbordes",,1695,"1695",,"12",,,,,,,,"Nouvelles",,,,,"BnF","RES-YE-22632243-244",,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers. Par Mr. de La Fontaine, De l'Academie Françoise. Nouvelle Edition​ enrichie de Tailles-Douces, corrigée, et augmentée. Tome (— Second)","Amsterdam","Provinces-Unies",,"Chez Pierre près la Bourse à la Bible d’or",,,1696,"1696",,,,,,,,,,"Nouvelles",,,,,"(B. H. H.)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers de Mr. de La Fontaine","Paris [Hollande]",,"oui","[s. n.]","[s. n.]",,1696,"1696",,"12",,,,,,,,"Nouvelles",,,,,,,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers par Mr. de La Fontaine","Amsterdam","Provinces-Unies",,"chez Daniel de la Feuille","Daniel de la Feuille",,1698,"1698",,,,,,,,,,"Nouvelles",,,,,,,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers. Par Mr. de La Fontaine, De l'Academie Françoise. Nouvelle Edition enrichie de Tailles-Douces, corrigée, et augmentée. Tome Premier (— Second.)","Amsterdam","Provinces-Unies",,"chez Pierre Brunel, à la Bible d'Or","Pierre Brunel",,1699,"1699",,,,,,,,,,"Nouvelles",,,,,"(B. N. Ye Rés. 2245-2246)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers de Mr. de La Fontaine. Nouvelle Edition revûë et augmentée de plusieurs Contes du même Auteur, et d'une Dissertation sur la Joconde. Tome Premier","Amsterdam","Provinces-Unies",,"Chez Henry Desbordes, dans le Kalver-Straat","Henry Desbordes",,1700,"1700",,"12",,,,,,,,"Nouvelles",,,,,"(B. N. Ye 8193-8194)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles","Amsterdam","Provinces-Unies",,"[s. n.]","[s. n.]",,1700,"1700",,"12",,,,,,,,"Nouvelles",,,,,,,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers. de Monsieur de La Fontaine. Nouvelle Edition enrichie de Tailles-Douces. Tome Premier (— Second.) Sur l’imprimé","Amsterdam","Provinces-Unies",,"chez Henry Desbordes, dans le Kalver Straat près le Dam","Henry Desbordes",,1701,"1701",,,,,,,,,,"Nouvelles",,,,,"(B. H. H.)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles","Amsterdam","Provinces-Unies",,"[A la Sphère]","[s. n.]",,1707,"1707",,"12",,,,,,,,"Nouvelles",,,,,,,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles. Nouvelle édition, revue et aug­mentée de plusieurs contes du même auteur et d’une dissertation sur la Joconde","Amsterdam","Provinces-Unies",,"Desbordes","Henry Desbordes",,1707,"1707",,"12",,,,,,,,"Nouvelles",,,,,,,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles","Amsterdam","Provinces-Unies",,"Burnet",,,"1708-1709","1709",,,,,,,,,,"Nouvelles",,,,,,,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles","Paris","France",,"Ribou",,,1709,"1709",,"12",,,,,,,,"Nouvelles",,,,,,,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers, Par Monsieur de La Fontaine. Nouvelle Edition corrigée, augmenté, et enrichie de Tailles-Douces, dessinées Par Mr Romain de Hooge. Tome premier (— Second)","Amsterdam","Provinces-Unies",,"Pierre Brunel, sur le Dam, à la Bible d Or,","Pierre Brunel",,1709,"1709",,,,,,,,,,"Nouvelles",,,,,"(B. M. 22045 G* H*)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Les Contes et nouvelles en vers, de Monsieur de La Fontaine. Nouvelle Edition, Revûë, Corrigée et enrichie de Tailles-Douces. Tome Premier (— Second). Sur l’imprimé","Amsterdam","Provinces-Unies",,"Chez Henry Desbordes, dans le Kalver-Straat, près le Dam","Henry Desbordes",,1710,"1710",,"12",,,,,,,,"Nouvelles",,,,,"(B. N. Ye Rés. 2248-249)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers de M. de La Fontaine","Amsterdam","Provinces-Unies",,"chez Pierre Brunel,","Pierre Brunel",,1718,"1718",,,,,,,,,,"Nouvelles",,,,,,,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers de Mr de La Fontaine Nouvelle Edition, Revûë et augmentée de nouveau de plusieurs Contes du même Auteur, et autres de même stile, avec une Dissertation sur la Joconde. Tome Premier (— Second)","Amsterdam","Provinces-Unies",,"chez Henry Desborde dans le Kalver-straat, près le Dam","Henry Desbordes",,1718,"1718",,"12",,,,,,,,"Nouvelles",,,,,"(B. N. Ye Rés. 2250-2251)",,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles","Amsterdam","Provinces-Unies",,"Huguet",,,1718,"1718",,,,,,,,,,"Nouvelles",,,,,,,,,
,"Fr","imprimé",,"vers","La Fontaine","La Fontaine",,"Auteur",,,"Contes et nouvelles","Contes et nouvelles en vers, Par Monsieur Le La Fontaine. Nouvelle Edition corrigée, augmentée, et enrichie de Tailles-Douces, dessinées Par Mr. Romain de Hooge. Tome Premier (— Second)","Amsterdam","Provinces-Unies",,"Chez N. Etienne Lucas, Libraire, dans le Beurs-straat, près Dam, à la Bible-d'Or",,,1721,"1721",,"12",,,,,,,,"Nouvelles",,,,,"(Cat. Meynial, 12. 07)",,,,
